<<<<<<< HEAD
,Unnamed: 0,Unnamed: 0.1,TripId,TripId_raw,VehId,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement
103,103,103,1784,2028,452,3886.091100020325,1.2300277777777775,0.0782116829786648,0.0635852981466528,3000,1.5
104,104,104,1804,1065,344,4929.701351631398,1.2063611111111112,0.112799312350456,0.0935037703980385,3500,2.3
105,105,105,1827,1177,375,4853.649038087078,1.0699166666666666,0.1894521665873598,0.1770718902600138,4500,3.3
106,106,106,1837,3296,125,4874.596091706417,1.2636944444444445,0.195460328259958,0.1546737260096825,3500,2.4
107,107,107,1890,947,441,4675.888085507702,0.5301666666666667,0.0601193766910433,0.1133971267356994,3000,1.8
108,108,108,1933,563,477,7029.19348662497,1.5233611111111112,0.1801812865588882,0.118278775298043,3000,1.5
109,109,109,1946,1841,381,3506.7817509247843,2.928611111111111,0.3474648162263713,0.1186449149592086,3500,2.4
110,110,110,1954,2061,347,3837.404200907292,3.4106388888888888,0.5361525639663172,0.1572000383016168,4000,3.3
111,111,111,1983,1113,565,3934.337402045037,1.9070555555555555,0.1298911104193017,0.0681108161956311,2500,1.3
112,112,112,2055,547,605,5445.197678832909,2.0487777777777776,0.2496072313716847,0.1218322621804416,4000,2.3
113,113,113,2066,557,477,7404.113011724006,1.445277777777778,0.1596307878013972,0.1104499012271823,3000,1.5
114,114,114,2068,430,610,3849.445360684996,1.2295277777777778,0.1151088834500044,0.0936204008811007,3000,1.5
115,115,115,2082,616,386,4742.828473990714,4.373972222222222,0.3364726455075557,0.0769261047882487,3000,1.5
116,116,116,2083,1179,452,3622.4457288490426,1.220722222222222,0.118857687316202,0.0973666942015945,3000,1.5
117,117,117,2114,426,220,4842.950556384076,2.179250000000001,0.184153340013654,0.0845030813415872,3000,1.8
118,118,118,2125,2438,458,2857.013826165497,1.599222222222222,0.1588589520541121,0.0993351329456686,3500,2.4
119,119,119,2131,1037,405,5414.484608506833,2.1747222222222224,0.2105178314461515,0.096802170546193,3000,1.5
120,120,120,2138,180,458,5261.362101240906,7.196805555555556,0.8575909749766575,0.1191627269010543,3500,2.4
121,121,121,2191,681,220,3872.33056932413,1.7989166666666665,0.1271956283738036,0.0707067929997518,3000,1.8
122,122,122,2196,775,350,5011.272500445553,2.493777777777778,0.1686434898322605,0.06762570880816,3000,1.5
123,123,123,2199,742,549,3351.5550444123623,3.4055833333333334,0.4175465514242255,0.1226064701859863,3000,1.5
124,124,124,2219,1737,350,6518.097631600513,1.0168611111111112,0.0774623002423072,0.0761778569323642,3000,1.5
125,125,125,2225,2558,369,2955.3161147203296,2.103666666666667,0.1057343734992181,0.0502619427186903,3000,1.8
126,126,126,2227,336,549,7242.61100994537,0.7932222222222223,0.071226804369093,0.0897942624067568,3000,1.5
127,127,127,2243,1207,452,4684.181981004756,4.404611111111111,0.3960943286675528,0.0899271964483678,3000,1.5
128,128,128,2272,1157,384,4662.144081124856,1.1833611111111113,0.084855753014961,0.0717074037825074,3000,1.8
129,129,129,2289,1220,350,5663.451232583065,1.63275,0.1282222118589109,0.0785314419592166,3000,1.5
130,130,130,2297,126,610,4154.529015288509,0.6758888888888889,0.0370396094070091,0.0548013290585373,3000,1.5
131,131,131,2326,736,411,5223.318657962654,3.2935,0.2571459067430334,0.0780767896593391,3000,1.5
132,132,132,2346,1099,448,3955.627705627706,0.924,0.0529258086184082,0.0572790136562859,3000,1.5
133,133,133,2349,1197,452,10896.91272299968,0.5200555555555555,0.0737491395935572,0.1418101177955379,3000,1.5
134,134,134,2354,982,344,3800.982250455698,4.586972222222222,0.513985072587186,0.1120532341785533,3500,2.3
135,135,135,2356,2552,347,3422.813819672536,3.3744166666666664,0.5851304067499619,0.1734019430765698,4000,3.3
136,136,136,2360,1609,438,6480.405920783543,2.5128055555555555,0.3616316409124309,0.1439154892478251,5000,3.5
137,137,137,2395,2050,347,3324.555018857937,3.77825,0.4643494894128476,0.1229006787303242,4000,3.3
138,138,138,2410,740,397,5298.3903510738455,1.2390555555555558,0.0943877149712621,0.0761771452039061,3000,1.8
139,139,139,2416,871,447,3660.216464414562,6.013305555555556,0.5505194887879474,0.0915502270260214,3000,1.5
140,140,140,2422,966,452,6186.3314334416455,1.5644166666666666,0.1876795066658836,0.1199677238582327,3000,1.5
141,141,141,2447,1104,441,6006.579668823336,1.0132222222222222,0.0798474128107454,0.0788054299042339,3000,1.8
142,142,142,2471,449,566,5467.1455875568445,5.057666666666667,0.5450267353077239,0.107762486385235,3000,1.5
143,143,143,2473,2246,458,7252.872471750071,0.8775833333333334,0.084070053664177,0.0957972314091847,3500,2.4
144,144,144,2506,954,350,4396.529980509802,4.361166666666667,0.4811065533798446,0.1103160209530732,3000,1.5
145,145,145,2538,3160,125,4170.199878861296,2.9351111111111114,0.2977055413512866,0.1014290533071463,3500,2.4
146,146,146,2547,803,447,8066.967644845748,2.6580000000000004,0.3225961359931064,0.1213679969876246,3000,1.5
147,147,147,2566,835,372,5636.933751417707,2.0818055555555555,0.1545837468184085,0.0742546518842178,3000,1.5
148,148,148,2571,2488,347,2911.340140699688,3.4983888888888885,0.434716697105529,0.1242619705562802,4000,3.3
149,149,149,2575,1076,447,5333.250685716942,1.792527777777778,0.1549727444265885,0.0864548635439895,3000,1.5
150,150,150,2579,2554,347,4376.499165022014,1.6467500000000002,0.2678193907280434,0.1626351241706654,4000,3.3
151,151,151,2595,834,456,6925.554259043173,1.4283333333333337,0.1619792758073285,0.1134043937974295,3500,1.8
152,152,152,2604,1222,353,1655.40126809805,1.406305555555556,0.1279053298551364,0.0909513080922217,3000,1.8
153,153,153,2627,1362,381,3824.7279322853688,1.8377777777777773,0.1545488704161334,0.0840955159459009,3500,2.4
154,154,154,2641,1692,381,4849.21260564284,3.030388888888889,0.3327972582822189,0.1098199836669283,3500,2.4
155,155,155,2661,1173,350,5394.624110051888,3.6831111111111112,0.3116908173971864,0.0846270470789995,3000,1.5
156,156,156,2707,725,549,4112.6320078406325,5.044944444444445,0.5928426910856964,0.1175122338043865,3000,1.5
157,157,157,2721,1327,405,4682.694218160144,0.8388333333333333,0.0908623748291106,0.1083199382027943,3000,1.5
158,158,158,2724,462,610,3667.872611464969,1.0902777777777777,0.1073968943414806,0.0985041578673452,3000,1.5
159,159,159,2736,326,458,5626.223241060731,4.010861111111111,0.4180775011852801,0.1042363446660116,3500,2.4
160,160,160,2777,1133,350,5639.446955121034,3.7248333333333337,0.3323223023416883,0.0892180327553863,3000,1.5
161,161,161,2810,592,477,10523.369421705836,0.2103888888888888,0.0467153072706394,0.2220426540458172,3000,1.5
162,162,162,2819,684,372,3556.3749727636887,1.6573055555555556,0.1149906031784361,0.069384069095146,3000,1.5
163,163,163,2826,1211,437,3166.8910482222705,3.982138888888889,0.40868750909687,0.1026301493996618,3000,1.5
164,164,164,2836,411,458,6433.133616427201,0.9550555555555555,0.1379023686005819,0.1443919862026917,3500,2.4
165,165,165,2872,566,386,4809.464560619161,1.3171944444444448,0.0906176023435139,0.0687959190275312,3000,1.5
166,166,166,2886,248,458,3782.7194024783566,2.4545833333333333,0.3361120515360887,0.136932426359975,3500,2.4
167,167,167,2896,1046,298,3322.9547459977307,4.407222222222223,0.4056151348309913,0.0920341916923968,3000,1.5
168,168,168,2897,1189,350,5771.847958368488,3.720472222222222,0.3486966839130627,0.0937237702865545,3000,1.5
169,169,169,2937,404,477,6818.714431198706,2.3184722222222223,0.2282513807369326,0.0984490469841199,3000,1.5
170,170,170,2950,1081,405,5249.612517528968,4.516333333333334,0.392530692338325,0.0869135786415953,3000,1.5
171,171,171,2967,315,220,3443.987699591043,2.6286388888888887,0.2134918256660711,0.0812176318962978,3000,1.8
172,172,172,2968,2925,347,4482.32602972277,3.8616111111111113,0.5240116340609391,0.1356976709936397,4000,3.3
173,173,173,2994,218,458,3217.3123939060715,2.601861111111111,0.2681404816273974,0.1030571849059573,3500,2.4
174,174,174,3019,2017,381,9043.080617834292,1.6886944444444445,0.2066514376263103,0.1223734929111439,3500,2.4
175,175,175,3046,1076,452,3632.615971497463,6.174888888888889,0.5421664181993061,0.0878018095475178,3000,1.5
176,176,176,3090,780,405,3955.7408951904367,4.496250000000001,0.3694686543109117,0.0821726225879147,3000,1.5
177,177,177,3096,582,564,5622.574828379423,6.146472222222222,0.6130245084176935,0.0997359926562977,3000,1.5
178,178,178,3097,660,477,8031.228230320211,1.1563611111111114,0.1561382508473409,0.135025511794765,3000,1.5
179,179,179,3146,827,456,2841.945800370308,1.1551944444444444,0.0647304571353339,0.0560342524556236,3500,1.8
180,180,180,3149,702,458,5439.276246269072,4.4950833333333335,0.5137659711653788,0.1142950937873703,3500,2.4
181,181,181,3162,2265,565,5412.615508236239,1.2445,0.1397817635425194,0.1123196171494732,2500,1.3
182,182,182,3203,848,447,3435.4631263046185,3.952305555555555,0.3447358766503945,0.0872239941483817,3000,1.5
183,183,183,3226,1150,405,7821.346515351946,2.3938333333333333,0.2402410203247136,0.1003582901864709,3000,1.5
184,184,184,3231,812,350,5709.012611504152,4.063750000000001,0.3806863952577125,0.0936785961876868,3000,1.5
185,185,185,3234,1134,350,5640.406144233272,1.6004166666666668,0.1412392189695114,0.0882515296867554,3000,1.5
186,186,186,3261,773,124,2731.084048712318,1.1131111111111112,0.0968862682864194,0.0870409677158888,3000,1.8
187,187,187,3278,1057,298,3540.498328686742,5.709083333333333,0.5468525522827492,0.0957864021864717,3000,1.5
188,188,188,3287,1306,565,6052.2888335567895,0.5801111111111111,0.0483661281585735,0.0833739041231874,2500,1.3
189,189,189,3329,1312,411,3372.3334821888634,4.851833333333333,0.3659191839611281,0.0754187456207883,3000,1.5
190,190,190,3331,769,382,5297.999160486917,0.9926388888888888,0.1148636758800431,0.1157154703143012,3000,1.5
191,191,191,3338,2073,452,3268.4744596686346,1.4535833333333334,0.1132268060658441,0.0778949534363429,3000,1.5
192,192,192,3339,271,564,2095.7612649395,3.36775,0.2254712315782467,0.0669501095919372,3000,1.5
193,193,193,3343,1616,452,6634.962514881431,0.8633055555555555,0.0728082820745939,0.0843366309947354,3000,1.5
194,194,194,3345,440,610,3373.105060713478,1.1049166666666663,0.0979121961847142,0.0886150052203462,3000,1.5
195,195,195,3352,464,458,2200.628853405543,2.4824722222222224,0.3327444203936769,0.1340375201039775,3500,2.4
196,196,196,3396,756,474,6372.801875732707,1.5638333333333334,0.0978806122362855,0.0625901815429727,3000,1.5
197,197,197,3442,820,350,6457.433406693482,3.6602777777777775,0.2935670603966928,0.0802034922537826,3000,1.5
198,198,198,3450,796,477,4876.489630030533,2.7201944444444446,0.2340362792845901,0.0860365992447971,3000,1.5
199,199,199,3464,834,452,4112.167324401616,6.595305555555556,0.6675377059230707,0.1012140681428732,3000,1.5
200,200,200,3511,1167,452,6009.679761232557,0.6887222222222222,0.0608825304341097,0.0883992536754033,3000,1.5
201,201,201,3518,847,456,9196.986006458555,0.4645,0.0572172916289078,0.1231803910202538,3500,1.8
202,202,202,3547,2195,347,2560.565635005336,3.748,0.4423993740928864,0.1180361190215812,4000,3.3
203,203,203,3614,669,451,5450.041288191577,0.7064166666666667,0.0764232566871112,0.1081843907331998,3000,1.5
204,204,204,3621,1048,468,5700.80142475512,2.0588333333333333,0.3090670110377367,0.1501175476585785,3500,1.8
205,205,205,3644,1063,344,19993.42753861321,0.0845277777777777,0.0188098842337099,0.2225290280688655,3500,2.3
206,206,206,3673,926,565,5409.236341684274,0.920277777777778,0.086326713652939,0.0938050616210626,2500,1.3
207,207,207,3775,1045,441,5480.446927374303,1.1535555555555554,0.1228991633674475,0.1065394404071496,3000,1.8
208,208,208,3790,2001,452,5964.208557701609,2.584416666666667,0.2523078896266468,0.0976266299783884,3000,1.5
209,209,209,3810,668,382,4270.690356058251,2.3232777777777778,0.1810322164828437,0.0779210382049113,3000,1.5
210,210,210,3861,814,350,4812.2818735125065,2.952861111111111,0.2316412262715334,0.0784463669489591,3000,1.5
211,211,211,3877,855,452,4942.610397345358,2.611777777777778,0.2309680069550655,0.0884332537477916,3000,1.5
212,212,212,3887,907,350,5691.340190133474,3.2111944444444447,0.246347032031853,0.0767150779231223,3000,1.5
213,213,213,3892,676,451,6985.126588399125,1.4361944444444448,0.1669302255607673,0.1162309366997586,3000,1.5
214,214,214,3992,1013,350,4893.2582812378405,3.2125833333333333,0.3089287644418204,0.0961621014578569,3000,1.5
215,215,215,4071,194,458,3187.3988127361035,2.470666666666667,0.2896756828367979,0.1172459590542894,3500,2.4
216,216,216,4076,569,564,3558.9225314805003,6.8163888888888895,0.5434623477771781,0.0797287767226798,3000,1.5
217,217,217,4086,1574,447,7145.0926017629,0.2804722222222222,0.0439973831952552,0.1568689506813102,3000,1.5
218,218,218,4158,2101,369,3545.2037418741083,1.7519444444444443,0.07744863051913,0.0442072411398237,3000,1.8
219,219,219,4188,1338,350,4554.584479911941,1.2618055555555558,0.0955223363127219,0.0757028972428836,3000,1.5
220,220,220,4192,627,458,5730.561330561331,5.611666666666666,0.5826893520787605,0.1038353463757815,3500,2.4
221,221,221,4249,671,458,6944.908567043594,1.9185277777777776,0.2586017194829649,0.134791751507764,3500,2.4
222,222,222,4270,1484,241,4014.5970651340535,4.673694444444444,0.4836985068061744,0.1034938232603417,3000,1.8
223,223,223,4289,1906,458,1683.3736468535626,2.8021111111111114,0.2169818387720994,0.0774351302172526,3500,2.4
224,224,224,4304,1262,452,6440.675702744208,0.8320555555555555,0.0978767499862912,0.1176324697705309,3000,1.5
225,225,225,4312,489,372,3404.008734409449,5.253805555555556,0.4798779312585465,0.0913391114658035,3000,1.5
226,226,226,4313,184,376,4397.30091448819,7.949194444444445,0.9925498237287071,0.124861686384132,4000,3.3
227,227,227,4321,473,526,3415.2818498161027,4.765638888888889,0.3848288223832553,0.0807507306691838,3000,1.5
228,228,228,4342,837,350,7426.248002256275,1.181888888888889,0.0817417468987252,0.069161955634909,3000,1.5
229,229,229,4377,1469,565,8871.220978787373,0.4989166666666667,0.0719476913892051,0.1442078330834244,2500,1.3
230,230,230,4398,1814,381,5638.979004713227,2.722833333333333,0.3746375508307965,0.1375910696569002,3500,2.4
231,231,231,4563,623,452,3875.8606191201975,1.0570555555555556,0.0954315834954478,0.0902805751257718,3000,1.5
232,232,232,4583,1453,125,7307.549203778923,6.106972222222223,0.7721984116947651,0.1264453781015849,3500,2.4
233,233,233,4589,2074,549,3851.4298735330976,0.4876111111111111,0.034167197522674,0.0700705885163646,3000,1.5
234,234,234,4597,935,458,2714.1835128671587,2.717944444444444,0.3139983250881892,0.1155278672932446,3500,2.4
235,235,235,4619,681,407,2351.1677459786924,3.324305555555556,0.3453356834082134,0.1038820522473004,3500,2.3
236,236,236,4639,793,452,3992.626328345261,4.611,0.36424212852483,0.0789941723107417,3000,1.5
237,237,237,4641,2211,347,4069.446842092283,3.379083333333333,0.6249275350357357,0.1849399595656817,4000,3.3
238,238,238,4671,376,610,5388.6611338866105,0.5556111111111112,0.0667249615278853,0.1200929214580478,3000,1.5
239,239,239,4674,982,350,6384.4005306892,1.591222222222222,0.1808572235364166,0.113659312326496,3000,1.5
240,240,240,4720,762,405,4036.318492733867,2.282277777777778,0.1667696867135017,0.0730715990565719,3000,1.5
241,241,241,4741,2514,347,4507.225691347011,1.8683333333333327,0.2458373626541284,0.131581104007562,4000,3.3
242,242,242,4754,813,350,5319.921975981763,1.1819722222222222,0.0929359361346626,0.0786278513042667,3000,1.5
243,243,243,4769,1484,411,4780.46204014146,4.838444444444445,0.3955385423901928,0.0817491131564721,3000,1.5
244,244,244,4772,1140,350,5795.40148567386,3.926388888888889,0.3479896054051317,0.0886284102906596,3000,1.5
245,245,245,4777,2337,347,2645.1366329065545,2.035055555555556,0.1850420323897364,0.0909272633292909,4000,3.3
246,246,246,4802,1832,386,7198.46318036286,0.6506944444444445,0.0832427726560561,0.1279291276677917,3000,1.5
247,247,247,4841,485,564,4901.815162787379,8.565194444444444,0.9571188624046684,0.1117451411772064,3000,1.5
248,248,248,4853,1123,355,4335.389630485465,1.3463611111111111,0.131866934378326,0.0979432139639715,3000,1.8
249,249,249,4933,810,350,5751.807145574655,3.2125555555555554,0.2793495312206209,0.0869555487491989,3000,1.5
250,250,250,4936,1624,231,3617.2867904997415,1.932111111111111,0.1815720494777141,0.0939759874230506,3000,1.8
251,251,251,4979,880,475,3701.5390003307584,4.283083333333334,0.3111887410483046,0.0726553085312305,3000,1.5
252,252,252,4990,817,452,4903.242885506287,0.8394444444444444,0.1148317663519,0.1367949566071609,3000,1.5
